0 0 -9.81e-05
0 204.082 -6.25707e-05
0 408.163 3.81281e-05
0 612.245 0.00016443
0 816.327 0.000262919
0 1020.41 0.000290541
0 1224.49 0.000230072
0 1428.57 9.34475e-05
0 1632.65 -8.6074e-05
0 1836.73 -0.000269289
0 2040.82 -0.000426337
0 2244.9 -0.000544636
0 2448.98 -0.000627418
0 2653.06 -0.000686105
0 2857.14 -0.000732113
0 3061.22 -0.000772221
0 3265.31 -0.000807423
0 3469.39 -0.000832946
0 3673.47 -0.000839718
0 3877.55 -0.000819242
0 4081.63 -0.000769809
0 4285.71 -0.000699138
0 4489.8 -0.000621414
0 4693.88 -0.000551982
0 4897.96 -0.000504255
0 5102.04 -0.000488206
0 5306.12 -0.000507306
0 5510.2 -0.000556552
0 5714.29 -0.000625008
0 5918.37 -0.000699363
0 6122.45 -0.000765662
0 6326.53 -0.000812082
0 6530.61 -0.00083329
0 6734.69 -0.000832035
0 6938.78 -0.000815402
0 7142.86 -0.000788518
0 7346.94 -0.000751086
0 7551.02 -0.000698463
0 7755.1 -0.000624209
0 7959.18 -0.000522354
0 8163.27 -0.000390663
0 8367.35 -0.000235125
0 8571.43 -7.28574e-05
0 8775.51 7.01404e-05
0 8979.59 0.000167668
0 9183.67 0.000205437
0 9387.75 0.000189722
0 9591.84 0.000146505
0 9795.92 0.000110631
0 10000 0.000109113
204.082 0 -6.25707e-05
204.082 204.082 -4.75877e-05
204.082 408.163 1.75229e-05
204.082 612.245 9.63488e-05
204.082 816.327 0.000145073
204.082 1020.41 0.00013508
204.082 1224.49 6.41489e-05
204.082 1428.57 -4.5014e-05
204.082 1632.65 -0.000155776
204.082 1836.73 -0.000233561
204.082 2040.82 -0.000259299
204.082 2244.9 -0.000233928
204.082 2448.98 -0.000173277
204.082 2653.06 -9.77433e-05
204.082 2857.14 -2.28718e-05
204.082 3061.22 4.48299e-05
204.082 3265.31 0.000107087
204.082 3469.39 0.000171394
204.082 3673.47 0.000248122
204.082 3877.55 0.000345798
204.082 4081.63 0.000465481
204.082 4285.71 0.000597997
204.082 4489.8 0.00072674
204.082 4693.88 0.000833881
204.082 4897.96 0.000904462
204.082 5102.04 0.000927874
204.082 5306.12 0.000900669
204.082 5510.2 0.000828453
204.082 5714.29 0.00072314
204.082 5918.37 0.000599473
204.082 6122.45 0.000473286
204.082 6326.53 0.000357935
204.082 6530.61 0.000259431
204.082 6734.69 0.000175451
204.082 6938.78 9.94483e-05
204.082 7142.86 2.62026e-05
204.082 7346.94 -4.5421e-05
204.082 7551.02 -0.000112843
204.082 7755.1 -0.000170329
204.082 7959.18 -0.000209137
204.082 8163.27 -0.000219608
204.082 8367.35 -0.000195917
204.082 8571.43 -0.000141127
204.082 8775.51 -6.88925e-05
