0 0 -0.000133617
0 204.082 -0.00016688
0 408.163 -0.000156952
0 612.245 -0.000102987
0 816.327 -9.36325e-06
0 1020.41 0.000111881
0 1224.49 0.000238267
0 1428.57 0.000341268
0 1632.65 0.000395976
0 1836.73 0.000387828
0 2040.82 0.000314453
0 2244.9 0.000185055
0 2448.98 1.80452e-05
0 2653.06 -0.000163956
0 2857.14 -0.000342206
0 3061.22 -0.000510517
0 3265.31 -0.000677649
0 3469.39 -0.000858596
0 3673.47 -0.00106162
0 3877.55 -0.00128347
0 4081.63 -0.00151401
0 4285.71 -0.00174076
0 4489.8 -0.00194798
0 4693.88 -0.00211506
0 4897.96 -0.00222196
0 5102.04 -0.00225702
0 5306.12 -0.00221747
0 5510.2 -0.00210716
0 5714.29 -0.00193895
0 5918.37 -0.0017338
0 6122.45 -0.00151191
0 6326.53 -0.00128666
0 6530.61 -0.00106693
0 6734.69 -0.000860084
0 6938.78 -0.00067
0 7142.86 -0.00049347
0 7346.94 -0.000323031
0 7551.02 -0.000155313
0 7755.1 5.13499e-06
0 7959.18 0.000149881
0 8163.27 0.000271346
0 8367.35 0.000362165
0 8571.43 0.000411161
0 8775.51 0.000402545
0 8979.59 0.000323288
0 9183.67 0.00017638
0 9387.75 -1.03581e-05
0 9591.84 -0.000188955
0 9795.92 -0.000308125
0 10000 -0.000335193
204.082 0 -0.00016688
204.082 204.082 -0.000165282
204.082 408.163 -0.000112656
204.082 612.245 -3.12041e-05
204.082 816.327 5.22542e-05
204.082 1020.41 0.000115961
204.082 1224.49 0.000145459
204.082 1428.57 0.000134968
204.082 1632.65 8.90144e-05
204.082 1836.73 1.99004e-05
204.082 2040.82 -5.75857e-05
204.082 2244.9 -0.000129698
204.082 2448.98 -0.00018465
204.082 2653.06 -0.000213171
204.082 2857.14 -0.000210766
204.082 3061.22 -0.000181628
204.082 3265.31 -0.000139607
204.082 3469.39 -0.000101277
204.082 3673.47 -7.54292e-05
204.082 3877.55 -5.98898e-05
204.082 4081.63 -4.8074e-05
204.082 4285.71 -3.69291e-05
204.082 4489.8 -2.75287e-05
204.082 4693.88 -2.00216e-05
204.082 4897.96 -1.33612e-05
204.082 5102.04 -9.20709e-06
204.082 5306.12 -9.69869e-06
204.082 5510.2 -1.39054e-05
204.082 5714.29 -2.14768e-05
204.082 5918.37 -3.43054e-05
204.082 6122.45 -5.15237e-05
204.082 6326.53 -6.91286e-05
204.082 6530.61 -8.59469e-05
204.082 6734.69 -0.00010564
204.082 6938.78 -0.000131655
204.082 7142.86 -0.000161589
204.082 7346.94 -0.000187775
204.082 7551.02 -0.000202257
204.082 7755.1 -0.00019832
204.082 7959.18 -0.000168209
204.082 8163.27 -0.000104359
204.082 8367.35 -7.2417e-06
204.082 8571.43 0.000105636
204.082 8775.51 0.000198476
204.082 8979.59 0.000229706
204.082 9183.67 0.00017454
204.082 9387.75 4.33499e-05
204.082 9591.84 -0.000117589
204.082 9795.92 -0.000244718
204.082 10000 -0.000287977
408.163 0 -0.000156952
408.163 204.082 -0.000112656
408.163 408.163 -1.30191e-05
408.163 612.245 9.11113e-05
408.163 816.327 0.000147543
408.163 1020.41 0.000128249
408.163 1224.49 3.70155e-05
408.163 1428.57 -9.63676e-05
408.163 1632.65 -0.00022878
408.163 1836.73 -0.000320095
408.163 2040.82 -0.000346485
408.163 2244.9 -0.000303958
408.163 2448.98 -0.000202716
408.163 2653.06 -5.82745e-05
408.163 2857.14 0.000115131
408.163 3061.22 0.000306086
408.163 3265.31 0.000504663
408.163 3469.39 0.000703413
408.163 3673.47 0.000901148
408.163 3877.55 0.00110323
408.163 4081.63 0.00131445
408.163 4285.71 0.00152943
408.163 4489.8 0.00173077
408.163 4693.88 0.00189684
408.163 4897.96 0.0020081
408.163 5102.04 0.00204859
408.163 5306.12 0.00201102
408.163 5510.2 0.00190112
408.163 5714.29 0.00173344
408.163 5918.37 0.00152701
408.163 6122.45 0.00130484
408.163 6326.53 0.00108794
408.163 6530.61 0.000886155
408.163 6734.69 0.000697124
408.163 6938.78 0.000513084
408.163 7142.86 0.000327704
408.163 7346.94 0.000139217
408.163 7551.02 -4.74248e-05
408.163 7755.1 -0.000216635
408.163 7959.18 -0.000340838
408.163 8163.27 -0.000388487
408.163 8367.35 -0.000340972
408.163 8571.43 -0.000209494
408.163 8775.51 -4.00396e-05
408.163 8979.59 0.000101548
408.163 9183.67 0.000160033
408.163 9387.75 0.000119385
408.163 9591.84 1.20035e-05
408.163 9795.92 -9.74366e-05
408.163 10000 -0.000147769
612.245 0 -0.000102987
612.245 204.082 -3.12041e-05
612.245 408.163 9.11113e-05
